Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-02-04,00:51:00,0.236,0.0,242.94,1.0,0.0,0.0,0.0
2007-07-22,14:20:00,3.448,0.05,234.51,14.6,37.0,0.0,17.0
2008-10-23,01:30:00,0.238,0.0,239.93,1.0,0.0,0.0,1.0
2008-01-01,10:57:00,0.894,0.324,238.79,4.0,0.0,2.0,0.0
2009-01-28,14:27:00,2.118,0.122,243.9,8.6,0.0,0.0,18.0
2009-03-21,09:57:00,1.392,0.0,244.95,5.6,1.0,0.0,19.0
2008-04-12,00:24:00,0.38,0.078,246.36,1.6,0.0,0.0,0.0
2010-08-09,21:15:00,2.59,0.144,240.22,10.8,0.0,0.0,19.0
2007-03-12,17:25:00,0.222,0.0,240.09,1.0,0.0,0.0,0.0
2009-03-25,21:27:00,1.624,0.162,241.12,6.8,0.0,1.0,0.0
2009-08-22,15:12:00,0.374,0.36,242.6,2.0,0.0,2.0,0.0
2007-12-09,21:40:00,3.482,0.06,237.88,14.6,0.0,3.0,18.0
2008-04-08,08:48:00,1.162,0.0,234.74,4.8,0.0,0.0,17.0
2009-11-27,09:33:00,1.77,0.176,240.12,7.4,0.0,1.0,18.0
2008-07-30,11:38:00,0.342,0.0,238.57,1.8,0.0,0.0,1.0
2009-09-23,12:28:00,1.37,0.088,238.72,5.6,0.0,2.0,18.0
2009-05-10,21:00:00,2.832,0.0,239.04,11.8,0.0,1.0,18.0
2007-06-01,02:54:00,0.328,0.19,246.21,1.6,0.0,1.0,0.0
2008-07-02,09:51:00,1.356,0.078,237.64,5.6,0.0,0.0,17.0
2008-04-07,02:24:00,0.174,0.0,241.7,0.8,0.0,0.0,1.0
2008-05-27,11:59:00,0.944,0.154,237.45,4.0,0.0,1.0,1.0
2009-02-12,22:21:00,2.19,0.062,242.17,9.0,0.0,1.0,19.0
2009-09-22,07:55:00,1.786,0.27,243.6,7.4,0.0,0.0,19.0
2010-01-27,21:14:00,3.068,0.0,237.06,13.2,1.0,0.0,18.0
2008-04-03,03:29:00,0.752,0.34,243.35,3.4,0.0,1.0,0.0
2007-08-19,23:48:00,0.23,0.146,241.28,1.2,0.0,0.0,0.0
2007-06-18,07:06:00,0.33,0.246,240.25,1.6,0.0,2.0,0.0
2009-02-20,05:33:00,0.384,0.0,243.25,1.6,0.0,0.0,0.0
2007-11-04,22:42:00,1.424,0.116,243.5,5.8,0.0,0.0,18.0
2007-08-10,10:10:00,0.254,0.0,237.05,1.0,0.0,0.0,0.0
2009-01-24,15:18:00,0.318,0.102,245.29,1.4,0.0,0.0,0.0
2008-12-16,10:05:00,1.534,0.184,243.92,6.2,0.0,2.0,18.0
2008-02-22,16:50:00,0.286,0.0,244.75,1.2,0.0,0.0,0.0
2007-01-29,13:58:00,1.53,0.118,238.09,6.4,0.0,0.0,17.0
2008-12-03,03:48:00,1.29,0.0,240.83,5.2,0.0,0.0,18.0
2009-08-30,00:25:00,0.314,0.0,240.17,1.4,0.0,0.0,1.0
2009-10-19,05:01:00,0.254,0.0,246.1,1.0,0.0,0.0,0.0
2008-06-24,06:41:00,1.988,0.27,234.41,8.4,0.0,1.0,28.0
2010-12-05,17:03:00,1.776,0.172,241.74,7.4,0.0,2.0,18.0
2009-03-20,23:26:00,1.508,0.22,246.03,6.2,0.0,0.0,19.0
2010-08-13,23:47:00,0.158,0.0,243.58,0.6,0.0,0.0,0.0
2007-10-10,13:02:00,1.322,0.056,237.47,5.6,0.0,0.0,18.0
2007-09-11,04:23:00,0.322,0.106,240.75,1.4,0.0,0.0,0.0
2010-06-17,02:34:00,0.296,0.12,239.31,1.4,0.0,0.0,1.0
2008-11-11,16:26:00,1.802,0.112,241.05,7.4,0.0,0.0,18.0
2008-05-11,11:40:00,2.942,0.382,237.17,13.2,26.0,1.0,0.0
2007-05-20,08:15:00,0.536,0.106,237.6,2.6,0.0,1.0,0.0
2009-03-24,09:31:00,1.426,0.1,240.63,5.8,0.0,0.0,18.0
2007-05-12,19:29:00,7.366,0.222,232.38,31.6,36.0,0.0,0.0
2008-10-16,00:29:00,0.378,0.076,243.17,1.6,0.0,0.0,1.0
2010-07-09,02:38:00,0.26,0.072,242.88,1.0,0.0,0.0,0.0
2009-05-10,19:30:00,0.798,0.208,238.19,3.4,0.0,0.0,1.0
2009-11-27,15:32:00,0.322,0.07,246.94,1.4,0.0,0.0,0.0
2008-07-28,23:03:00,0.53,0.26,242.77,2.6,0.0,1.0,1.0
2009-02-16,22:31:00,1.466,0.178,239.21,6.0,0.0,2.0,18.0
2008-12-19,17:50:00,2.906,0.078,240.14,12.0,0.0,0.0,17.0
2009-08-21,00:14:00,0.574,0.0,237.43,2.4,0.0,0.0,1.0
2008-01-09,19:15:00,0.144,0.0,238.54,0.6,0.0,0.0,1.0
2010-06-10,17:33:00,0.374,0.07,242.94,1.6,0.0,0.0,1.0
2007-04-11,03:32:00,0.204,0.0,241.93,0.8,0.0,0.0,0.0
2008-11-28,19:32:00,2.41,0.076,239.94,10.0,0.0,0.0,17.0
2010-05-21,21:31:00,0.498,0.0,240.59,2.0,0.0,0.0,1.0
2009-06-10,19:26:00,0.944,0.334,239.36,4.2,0.0,0.0,0.0
2009-12-23,17:55:00,0.284,0.0,243.9,1.2,0.0,0.0,0.0
2009-10-20,07:46:00,2.092,0.0,240.12,8.6,0.0,0.0,18.0
2010-12-09,20:47:00,3.752,0.384,238.46,16.0,0.0,0.0,19.0
2007-10-29,19:04:00,0.2,0.0,239.02,0.8,0.0,0.0,0.0
2007-07-20,05:16:00,0.192,0.09,235.58,0.8,0.0,1.0,0.0
2010-05-08,17:58:00,0.256,0.13,243.73,1.2,0.0,0.0,0.0
2009-03-19,05:25:00,0.302,0.106,246.52,1.2,0.0,1.0,0.0
2010-11-20,09:41:00,1.456,0.06,242.97,6.0,1.0,0.0,18.0
2009-05-16,18:36:00,1.636,0.358,239.96,7.0,0.0,0.0,19.0
2010-08-16,06:00:00,0.174,0.0,239.36,1.0,0.0,0.0,0.0
2008-01-20,23:23:00,0.374,0.0,242.53,1.6,0.0,0.0,0.0
2010-05-07,04:40:00,0.43,0.326,239.4,2.2,0.0,2.0,0.0
2007-06-27,03:15:00,0.258,0.12,240.67,1.2,0.0,0.0,0.0
2008-02-09,20:48:00,2.026,0.174,235.01,8.6,0.0,1.0,12.0
2007-05-27,19:25:00,2.18,0.296,234.84,9.4,0.0,4.0,17.0
2010-07-24,07:20:00,1.034,0.42,241.0,4.6,0.0,1.0,12.0
2009-04-16,10:00:00,1.332,0.0,235.87,5.6,0.0,0.0,17.0
2009-07-05,19:54:00,0.53,0.064,241.07,2.2,0.0,0.0,1.0
2008-12-09,23:13:00,0.914,0.0,242.58,3.8,0.0,0.0,0.0
2007-04-09,19:49:00,1.464,0.0,240.53,6.2,0.0,0.0,18.0
2010-06-16,23:33:00,0.64,0.0,244.63,2.6,0.0,0.0,0.0
2010-06-04,14:26:00,1.996,0.188,241.46,8.2,0.0,1.0,19.0
2007-10-28,20:32:00,0.276,0.066,238.01,1.2,0.0,0.0,0.0
2010-07-27,18:59:00,0.388,0.296,232.52,2.0,0.0,1.0,0.0
2007-03-06,05:26:00,0.32,0.082,236.27,1.4,0.0,0.0,0.0
2007-10-09,18:32:00,0.258,0.11,240.47,1.2,0.0,1.0,0.0
2007-12-16,09:49:00,0.304,0.0,241.53,1.2,0.0,0.0,0.0
2009-10-24,19:42:00,2.586,0.252,237.36,10.8,0.0,1.0,18.0
2009-07-20,23:50:00,0.25,0.152,243.28,1.2,0.0,0.0,1.0
2009-06-10,02:35:00,0.23,0.0,242.91,0.8,0.0,0.0,0.0
2008-06-05,20:51:00,0.464,0.24,241.09,2.2,0.0,1.0,0.0
2010-10-28,11:50:00,0.286,0.0,248.48,1.2,0.0,0.0,1.0
2009-05-12,04:17:00,0.402,0.098,246.76,1.6,0.0,0.0,0.0
2007-01-12,20:00:00,3.678,0.384,239.36,15.4,0.0,0.0,18.0
2007-08-14,16:11:00,0.144,0.0,237.74,0.6,0.0,0.0,0.0
2009-02-24,12:46:00,1.562,0.0,238.23,6.4,0.0,1.0,18.0
2010-01-05,11:25:00,2.858,0.352,238.53,12.4,22.0,1.0,18.0
2007-08-05,10:48:00,0.222,0.104,234.98,1.0,0.0,0.0,0.0
2010-10-19,03:26:00,0.328,0.054,241.68,1.4,0.0,0.0,0.0
2007-09-17,05:46:00,0.116,0.0,242.01,0.6,0.0,0.0,0.0
2008-05-19,23:26:00,0.396,0.232,247.11,1.8,0.0,0.0,0.0
2009-02-07,21:02:00,1.522,0.236,241.31,6.4,0.0,0.0,1.0
2009-03-29,17:34:00,1.484,0.0,236.67,6.2,0.0,0.0,17.0
2007-03-19,12:06:00,1.008,0.366,241.43,4.6,0.0,2.0,0.0
2009-06-25,23:17:00,0.236,0.076,244.08,1.0,0.0,0.0,0.0
2008-12-09,01:45:00,0.15,0.0,241.38,0.6,0.0,0.0,0.0
2008-11-13,21:32:00,1.956,0.194,238.98,8.2,0.0,1.0,0.0
2010-04-16,06:59:00,2.138,0.072,241.11,8.8,0.0,0.0,19.0
2008-04-14,20:45:00,1.368,0.0,242.19,5.8,0.0,0.0,1.0
2008-02-23,11:27:00,0.594,0.144,236.57,2.6,0.0,3.0,0.0
2008-05-31,22:49:00,1.942,0.402,240.9,8.2,0.0,1.0,0.0
2008-05-15,04:02:00,0.342,0.25,239.43,1.8,0.0,2.0,0.0
2008-08-20,11:47:00,0.082,0.0,243.21,0.2,0.0,0.0,1.0
2007-05-21,13:45:00,0.322,0.082,233.08,1.4,0.0,0.0,0.0
2008-12-06,01:44:00,0.262,0.088,236.65,1.2,0.0,0.0,0.0
2010-07-11,10:28:00,1.706,0.068,233.81,7.2,0.0,0.0,17.0
2008-01-22,04:55:00,0.324,0.0,244.31,1.4,0.0,0.0,0.0
2008-07-24,23:17:00,0.966,0.228,240.98,4.0,0.0,0.0,13.0
2008-04-29,10:11:00,0.246,0.0,238.75,1.0,0.0,0.0,1.0
2009-03-15,08:12:00,0.466,0.134,242.34,2.0,0.0,0.0,0.0
2008-03-09,05:42:00,1.272,0.082,238.67,5.2,0.0,2.0,18.0
2009-12-28,23:02:00,1.504,0.17,244.32,6.2,0.0,0.0,19.0
2008-11-26,04:34:00,0.306,0.046,244.69,1.2,0.0,0.0,0.0
2009-08-19,06:29:00,0.316,0.246,242.74,1.6,0.0,1.0,0.0
2010-09-11,19:51:00,2.508,0.108,233.53,10.6,0.0,0.0,17.0
2007-03-26,12:42:00,0.532,0.206,239.59,2.6,0.0,1.0,0.0
2007-01-16,08:02:00,2.1,0.216,238.28,8.8,1.0,0.0,17.0
2008-02-15,03:31:00,0.218,0.0,246.53,0.8,0.0,0.0,0.0
2007-07-09,03:28:00,0.208,0.11,241.56,1.0,0.0,0.0,0.0
2008-03-22,08:09:00,0.446,0.222,243.14,2.0,0.0,1.0,0.0
2010-11-15,00:14:00,0.338,0.08,241.21,1.4,0.0,0.0,0.0
2010-06-26,03:26:00,0.402,0.344,241.48,2.2,0.0,1.0,1.0
2008-12-28,16:41:00,0.288,0.064,242.36,1.2,0.0,0.0,0.0
2009-04-08,07:40:00,0.308,0.24,242.11,1.6,0.0,0.0,0.0
2010-02-24,04:08:00,0.43,0.23,242.12,2.0,0.0,1.0,1.0
2009-01-07,12:10:00,0.186,0.0,239.97,0.8,0.0,0.0,0.0
2010-05-11,22:43:00,0.64,0.05,247.55,2.6,0.0,0.0,0.0
2008-12-01,23:50:00,4.028,0.062,240.04,16.8,0.0,0.0,18.0
2009-07-13,23:39:00,0.132,0.0,243.21,0.6,0.0,0.0,0.0
2010-07-30,08:01:00,0.246,0.108,238.37,1.0,0.0,0.0,1.0
2008-12-22,12:35:00,1.956,0.062,238.58,8.2,0.0,0.0,18.0
2007-08-18,02:30:00,0.108,0.0,242.47,0.4,0.0,0.0,0.0
2008-06-30,05:07:00,0.136,0.0,239.15,0.6,0.0,0.0,1.0
2010-05-15,00:10:00,0.284,0.0,244.45,1.2,0.0,0.0,1.0
2010-07-09,03:04:00,0.83,0.194,241.38,3.4,0.0,0.0,11.0
2010-06-22,22:12:00,1.282,0.284,240.52,5.4,2.0,0.0,0.0
2009-01-08,19:01:00,1.506,0.218,239.29,6.2,0.0,0.0,18.0
2009-04-09,06:17:00,0.432,0.336,242.64,2.2,0.0,1.0,1.0
2007-11-01,23:38:00,1.366,0.258,243.08,5.6,0.0,0.0,0.0
2008-09-17,02:42:00,0.228,0.114,244.24,1.0,0.0,0.0,1.0
2010-11-20,16:14:00,1.604,0.154,242.24,6.6,0.0,1.0,18.0
2009-09-13,21:58:00,2.624,0.342,235.92,11.2,1.0,1.0,17.0
2009-11-15,13:12:00,0.322,0.092,240.52,1.4,0.0,0.0,0.0
2010-03-16,01:36:00,0.412,0.228,240.21,1.8,0.0,1.0,1.0
2009-03-26,18:26:00,0.382,0.0,243.6,1.8,0.0,0.0,0.0
2009-04-16,10:25:00,1.448,0.09,240.14,6.0,0.0,0.0,18.0
2010-09-08,20:44:00,0.16,0.0,241.58,0.6,0.0,0.0,0.0
2007-01-17,18:20:00,1.924,0.108,239.55,8.0,0.0,0.0,0.0
2007-05-11,16:04:00,0.224,0.0,240.9,1.0,0.0,0.0,0.0
2008-08-11,18:31:00,1.656,0.15,235.13,7.0,0.0,0.0,0.0
2009-02-07,08:47:00,0.426,0.24,241.73,2.0,0.0,2.0,1.0
2008-01-06,10:19:00,1.516,0.192,237.31,6.4,0.0,1.0,18.0
2008-04-17,23:00:00,1.198,0.0,244.88,5.0,0.0,0.0,0.0
2007-04-10,18:30:00,0.346,0.0,240.02,1.4,0.0,0.0,0.0
2007-11-16,03:24:00,0.228,0.0,243.08,1.0,0.0,0.0,0.0
2009-11-09,08:34:00,1.22,0.0,240.0,5.0,0.0,0.0,18.0
2009-01-20,16:20:00,1.436,0.094,246.26,5.8,0.0,0.0,19.0
2010-07-10,04:54:00,0.36,0.086,241.57,1.6,0.0,2.0,0.0
2008-01-23,11:51:00,1.458,0.066,239.83,6.0,0.0,0.0,17.0
2008-06-24,20:38:00,1.378,0.21,241.68,5.6,0.0,0.0,19.0
2008-07-28,05:35:00,1.506,0.192,237.55,6.4,0.0,0.0,18.0
2009-06-02,13:42:00,0.42,0.19,246.05,1.8,0.0,1.0,0.0
2009-05-31,01:24:00,0.252,0.0,240.84,1.0,0.0,0.0,0.0
2009-09-01,13:05:00,0.32,0.0,244.86,1.4,0.0,0.0,0.0
2007-08-05,12:07:00,5.812,0.282,230.56,25.4,38.0,34.0,16.0
2009-05-20,23:32:00,0.332,0.088,244.11,1.4,0.0,0.0,0.0
2008-04-27,08:07:00,1.296,0.0,238.32,5.4,0.0,0.0,18.0
2007-12-02,14:34:00,1.582,0.332,244.25,6.6,0.0,1.0,18.0
2008-03-19,13:07:00,0.216,0.0,242.27,0.8,0.0,0.0,0.0
2008-08-11,16:35:00,0.422,0.118,238.62,1.8,0.0,0.0,0.0
2010-11-10,11:42:00,0.318,0.06,241.17,1.4,0.0,1.0,1.0
2009-03-11,00:51:00,0.31,0.1,245.83,1.2,0.0,1.0,1.0
2008-05-02,05:57:00,1.414,0.082,242.42,5.8,0.0,0.0,18.0
2010-10-30,11:23:00,3.442,0.426,239.1,14.8,22.0,0.0,29.0
2008-07-26,23:38:00,0.152,0.0,243.04,0.6,0.0,0.0,1.0
2007-07-17,14:38:00,0.2,0.068,232.44,0.8,0.0,0.0,0.0
2008-09-09,02:55:00,0.206,0.054,239.8,0.8,0.0,0.0,1.0
2008-10-06,08:02:00,1.32,0.088,239.2,5.4,0.0,0.0,18.0
2007-02-28,00:31:00,0.304,0.118,247.38,1.2,0.0,0.0,0.0
2007-02-19,17:41:00,0.666,0.102,242.05,2.8,0.0,2.0,0.0
2010-01-08,04:59:00,1.308,0.102,239.54,5.4,0.0,0.0,18.0
2010-11-18,14:57:00,0.34,0.082,244.24,1.4,0.0,0.0,0.0
2007-03-11,13:57:00,0.2,0.0,239.13,0.8,0.0,0.0,0.0
2007-11-11,13:27:00,0.352,0.0,240.54,1.4,0.0,0.0,0.0
2008-06-10,07:06:00,0.362,0.104,240.01,1.6,0.0,0.0,1.0
2009-08-15,10:47:00,1.134,0.532,242.56,5.2,0.0,1.0,13.0
2008-05-30,08:46:00,1.766,0.0,236.8,7.4,0.0,0.0,18.0
2008-03-20,12:35:00,0.304,0.086,240.87,1.2,0.0,2.0,0.0
2009-10-30,19:05:00,0.676,0.066,237.28,2.8,0.0,0.0,1.0
2010-10-08,16:57:00,0.332,0.25,243.01,1.6,0.0,1.0,0.0
2008-01-04,03:57:00,0.332,0.12,246.12,1.4,0.0,0.0,0.0
2009-06-18,18:36:00,1.396,0.188,243.15,5.8,0.0,1.0,19.0
2009-02-06,10:26:00,0.878,0.0,240.3,5.4,0.0,0.0,1.0
2009-07-08,21:06:00,0.278,0.226,241.1,1.4,0.0,1.0,0.0
2010-03-26,22:36:00,0.864,0.11,241.32,3.6,0.0,1.0,1.0
2009-10-24,23:53:00,2.788,0.228,241.34,11.6,0.0,1.0,18.0
2007-04-21,08:58:00,0.208,0.104,239.07,1.0,0.0,0.0,0.0
2009-06-20,19:56:00,0.414,0.216,241.22,1.8,0.0,0.0,1.0
2008-10-15,12:28:00,0.394,0.11,241.66,1.6,0.0,0.0,0.0
2009-06-21,07:34:00,0.32,0.098,240.01,1.4,0.0,1.0,1.0
2010-04-02,21:00:00,2.32,0.054,236.26,10.0,0.0,0.0,17.0
2007-09-19,00:01:00,0.26,0.0,242.4,1.0,0.0,0.0,0.0
2010-01-09,18:55:00,0.3,0.072,241.67,1.4,0.0,0.0,1.0
2010-10-03,12:17:00,1.714,0.0,243.88,7.0,0.0,0.0,19.0
2007-08-09,14:28:00,0.392,0.208,238.38,1.8,0.0,2.0,0.0
2007-05-06,19:35:00,2.832,0.404,234.89,12.0,37.0,1.0,0.0
2007-07-22,13:26:00,0.206,0.0,237.78,1.0,0.0,0.0,0.0
2009-11-14,20:19:00,2.896,0.212,240.66,12.0,0.0,1.0,18.0
2008-03-06,03:43:00,0.404,0.222,235.4,2.0,0.0,2.0,1.0
2006-12-18,00:27:00,0.368,0.234,243.56,1.8,0.0,0.0,0.0
2010-02-28,00:07:00,0.534,0.106,245.08,2.2,0.0,0.0,1.0
2007-10-20,12:06:00,1.624,0.096,241.81,6.8,0.0,0.0,18.0
2010-07-07,00:27:00,0.232,0.076,239.46,1.0,0.0,1.0,1.0
2007-04-17,07:39:00,0.988,0.0,240.24,4.2,0.0,0.0,0.0
2010-06-27,11:24:00,0.336,0.162,240.43,1.8,0.0,1.0,1.0
2007-12-22,14:49:00,3.8,0.128,239.23,15.8,1.0,38.0,18.0
2007-12-02,00:27:00,1.392,0.0,241.5,5.8,0.0,0.0,18.0
2009-01-30,21:13:00,2.11,0.0,245.0,8.6,0.0,0.0,0.0
2010-02-25,04:12:00,0.252,0.0,244.11,1.0,0.0,0.0,1.0
2010-10-18,14:28:00,1.572,0.21,246.69,6.4,0.0,1.0,19.0
2007-02-28,06:10:00,0.216,0.0,240.83,0.8,0.0,0.0,0.0
2010-05-10,21:22:00,1.938,0.492,239.96,8.2,0.0,1.0,1.0
2009-11-12,04:52:00,0.432,0.296,245.73,2.0,0.0,1.0,1.0
2008-03-17,21:45:00,0.42,0.0,241.93,1.8,0.0,0.0,0.0
2010-02-23,22:41:00,0.87,0.0,242.08,3.6,0.0,1.0,1.0
2010-08-30,20:45:00,0.696,0.054,241.86,2.8,0.0,0.0,0.0
2007-11-24,01:21:00,0.71,0.1,244.36,3.0,0.0,1.0,0.0
2008-06-11,14:01:00,0.672,0.252,240.61,3.2,0.0,0.0,0.0
2008-11-14,21:48:00,2.178,0.094,240.49,9.0,2.0,1.0,18.0
2010-07-20,00:45:00,0.488,0.328,241.97,2.4,0.0,2.0,1.0
2007-09-01,22:00:00,1.346,0.126,240.31,5.6,0.0,2.0,0.0
2009-07-01,15:52:00,0.524,0.074,251.19,2.2,0.0,1.0,0.0
2009-03-04,10:59:00,1.304,0.0,237.75,5.4,0.0,0.0,17.0
2009-11-21,12:18:00,1.4,0.09,241.12,5.8,0.0,0.0,18.0
2006-12-22,06:39:00,0.208,0.0,244.77,0.8,0.0,0.0,0.0
2009-03-28,06:16:00,0.448,0.236,243.35,2.0,0.0,1.0,0.0
2006-12-29,15:15:00,0.388,0.31,245.37,2.0,0.0,1.0,0.0
2008-10-17,14:33:00,0.5,0.212,243.22,2.2,0.0,0.0,0.0
2009-11-30,20:07:00,1.242,0.464,239.34,5.4,0.0,1.0,0.0
2010-07-02,15:22:00,2.624,0.36,246.65,11.0,0.0,38.0,1.0
2008-09-04,08:26:00,1.458,0.172,238.38,6.2,0.0,1.0,18.0
2008-01-01,02:54:00,2.682,0.0,242.69,11.0,0.0,0.0,18.0
2008-03-22,22:52:00,1.782,0.052,242.85,7.4,0.0,0.0,18.0
2010-08-27,04:29:00,1.294,0.0,241.3,5.2,0.0,0.0,19.0
2010-05-24,10:03:00,0.296,0.0,239.53,1.2,0.0,0.0,0.0
2008-10-19,15:35:00,0.344,0.0,242.52,1.6,0.0,0.0,1.0
2010-08-08,13:36:00,0.26,0.114,238.99,1.2,0.0,0.0,1.0
2010-08-28,15:58:00,1.354,0.09,241.4,5.6,0.0,0.0,19.0
2010-01-29,21:50:00,0.238,0.0,239.69,1.0,0.0,0.0,0.0
2010-11-18,04:14:00,0.498,0.394,242.69,2.6,0.0,1.0,0.0
2009-08-31,19:17:00,0.612,0.206,241.87,2.6,0.0,0.0,1.0
2008-07-12,22:42:00,1.472,0.078,242.76,6.0,0.0,0.0,18.0
2008-02-20,22:44:00,1.508,0.078,243.03,6.2,1.0,0.0,18.0
2008-04-15,19:33:00,0.44,0.124,239.58,2.0,0.0,2.0,0.0
2008-08-02,04:31:00,0.228,0.0,244.1,1.0,0.0,0.0,0.0
2008-04-02,12:28:00,1.536,0.082,239.43,6.4,0.0,0.0,17.0
2009-10-29,01:56:00,0.228,0.0,242.65,0.8,0.0,0.0,1.0
2008-02-09,06:17:00,0.282,0.174,240.35,1.4,0.0,0.0,1.0
2008-06-30,23:09:00,0.288,0.226,241.94,1.4,0.0,1.0,1.0
2010-01-25,18:03:00,2.002,0.058,240.44,8.2,0.0,0.0,19.0
2008-03-19,13:12:00,0.216,0.0,242.22,0.8,0.0,0.0,0.0
2007-10-30,05:04:00,0.206,0.0,242.56,0.8,0.0,0.0,0.0
2009-02-28,01:57:00,0.358,0.108,244.44,1.6,0.0,0.0,0.0
2008-04-09,04:19:00,0.152,0.0,240.9,0.6,0.0,0.0,1.0
2008-10-24,18:05:00,0.448,0.0,242.42,2.0,0.0,0.0,1.0
2008-09-01,10:40:00,1.304,0.0,242.14,5.4,0.0,0.0,17.0
2007-05-07,19:45:00,2.982,0.458,238.45,12.6,39.0,0.0,0.0
2010-07-30,01:40:00,0.156,0.0,242.05,0.6,0.0,0.0,1.0
2007-06-17,05:41:00,0.102,0.0,243.07,0.4,0.0,0.0,0.0
2009-03-09,21:10:00,1.474,0.212,239.87,6.2,2.0,0.0,1.0
2008-09-12,06:01:00,0.332,0.09,246.2,1.4,0.0,0.0,0.0
2008-06-15,10:36:00,1.596,0.072,238.65,6.6,0.0,0.0,18.0
2009-03-03,14:29:00,1.6,0.166,239.85,6.6,0.0,0.0,17.0
2009-04-18,13:58:00,1.458,0.062,242.97,6.0,0.0,0.0,19.0
2008-11-11,17:42:00,2.672,0.0,236.76,11.2,0.0,0.0,18.0
2008-11-23,02:46:00,0.87,0.0,241.94,3.6,0.0,0.0,0.0
2009-05-07,15:46:00,0.512,0.21,241.73,2.2,0.0,0.0,0.0
2009-06-15,23:06:00,0.44,0.242,244.82,2.2,0.0,0.0,1.0
2008-06-02,00:22:00,0.312,0.104,246.03,1.4,0.0,1.0,0.0
2009-05-15,10:26:00,1.404,0.076,234.3,6.0,0.0,1.0,18.0
2008-03-09,13:30:00,2.65,0.09,239.82,11.0,0.0,0.0,18.0
2010-01-29,14:44:00,1.518,0.0,249.26,6.0,0.0,0.0,19.0
2007-02-08,20:02:00,0.1,0.0,235.11,0.4,0.0,0.0,0.0
2009-02-09,16:05:00,0.262,0.084,243.22,1.2,0.0,0.0,1.0
2009-10-06,03:26:00,0.242,0.0,241.7,1.0,0.0,0.0,1.0
2008-10-05,13:13:00,1.622,0.32,239.97,6.8,0.0,1.0,18.0
2008-11-12,01:54:00,0.382,0.172,240.58,1.6,0.0,0.0,0.0
2007-06-04,08:47:00,1.462,0.06,239.23,6.0,0.0,1.0,18.0
2010-11-09,23:45:00,1.926,0.0,247.01,7.8,0.0,0.0,0.0
2010-04-11,15:10:00,0.388,0.0,242.82,1.6,0.0,0.0,1.0
2009-03-05,13:54:00,0.536,0.046,242.14,2.2,0.0,0.0,1.0
2007-01-05,02:43:00,0.128,0.0,237.94,0.6,0.0,0.0,0.0
2007-06-10,00:47:00,0.458,0.136,238.98,2.0,0.0,0.0,0.0
2009-10-16,08:51:00,2.108,0.052,240.01,8.6,0.0,0.0,19.0
2010-05-22,13:44:00,0.728,0.23,242.15,3.2,0.0,2.0,1.0
2009-07-12,22:45:00,1.168,0.466,243.44,5.2,0.0,1.0,11.0
2010-03-09,05:49:00,0.398,0.234,240.07,1.8,0.0,1.0,0.0
2010-04-02,12:33:00,1.392,0.0,244.4,5.6,0.0,0.0,19.0
2009-02-13,12:38:00,1.408,0.1,241.93,5.8,0.0,0.0,18.0
2009-11-18,08:26:00,2.262,0.0,241.02,9.4,0.0,0.0,19.0
2008-02-08,02:52:00,0.14,0.0,240.35,0.6,0.0,0.0,1.0
2009-11-20,23:42:00,1.018,0.31,242.61,4.4,0.0,1.0,1.0
2007-11-27,05:07:00,0.312,0.076,243.76,1.2,0.0,0.0,0.0
2008-05-26,13:51:00,0.392,0.0,240.55,2.0,0.0,0.0,1.0
2007-01-25,02:01:00,0.324,0.14,243.24,1.4,0.0,0.0,0.0
2009-11-22,10:55:00,1.372,0.052,239.85,5.6,0.0,0.0,18.0
2008-01-08,04:53:00,0.324,0.222,239.35,1.6,0.0,0.0,0.0
2007-12-09,09:39:00,0.198,0.104,238.32,1.0,0.0,1.0,0.0
2008-11-14,11:43:00,1.442,0.066,241.09,6.0,0.0,0.0,18.0
2007-09-01,17:40:00,2.184,0.264,237.07,9.6,0.0,0.0,17.0
2010-04-28,21:06:00,2.368,0.304,240.15,9.8,0.0,1.0,18.0
2008-12-18,11:50:00,1.28,0.0,239.91,5.2,0.0,0.0,18.0
2007-10-07,09:51:00,0.13,0.0,239.02,0.6,0.0,0.0,0.0
2008-12-10,10:45:00,0.534,0.062,239.57,2.2,0.0,0.0,1.0
2010-10-25,20:27:00,1.654,0.246,243.84,6.8,0.0,0.0,1.0
2008-06-22,22:01:00,1.686,0.33,238.27,7.2,0.0,1.0,18.0
2009-08-04,10:12:00,1.374,0.0,240.27,5.6,0.0,0.0,19.0
2009-07-17,19:23:00,0.294,0.2,239.38,1.4,0.0,1.0,1.0
2007-03-05,09:28:00,1.226,0.08,234.12,5.2,0.0,0.0,17.0
2009-10-02,10:00:00,1.554,0.324,243.04,6.4,0.0,2.0,18.0
2009-05-09,10:47:00,0.56,0.262,240.7,2.6,1.0,2.0,1.0
2009-12-08,07:39:00,0.294,0.134,243.14,1.4,0.0,0.0,0.0
2010-07-09,05:04:00,0.258,0.07,242.23,1.0,0.0,0.0,1.0
2007-12-20,03:38:00,0.316,0.082,247.46,1.4,0.0,0.0,0.0
2009-01-25,04:08:00,1.474,0.176,245.82,6.0,0.0,0.0,0.0
2010-10-28,14:30:00,1.702,0.0,247.54,6.8,0.0,1.0,20.0
