Global_active_power,Global_reactive_power,Voltage,Sub_metering_2,Sub_metering_3,Energy_consumption,day,month,hour,min
1.284,0.0,242.06,0.0,18.0,1.3999999999999986,7.0,11.0,8.0,6
1.524,0.13,241.75,0.0,19.0,5.399999999999999,21.0,6.0,20.0,42
0.788,0.126,243.85,0.0,0.0,13.133333333333333,26.0,12.0,21.0,57
0.682,0.092,240.36,0.0,0.0,11.366666666666667,10.0,12.0,11.0,6
0.278,0.078,240.58,0.0,0.0,4.633333333333334,28.0,10.0,16.0,59
1.472,0.172,241.32,0.0,18.0,6.533333333333335,28.0,8.0,17.0,21
0.624,0.126,241.06,0.0,3.0,7.4,17.0,7.0,18.0,2
0.456,0.098,241.22,2.0,0.0,5.6,19.0,7.0,21.0,9
0.282,0.116,240.36,0.0,1.0,3.7,7.0,2.0,15.0,7
1.074,0.0,241.45,0.0,0.0,17.9,19.0,10.0,21.0,32
0.372,0.146,243.83,0.0,0.0,6.2,17.0,3.0,0.0,59
1.404,0.0,246.39,0.0,19.0,4.399999999999999,25.0,11.0,23.0,7
3.3529999999999998,0.0,237.68,0.0,18.0,20.05,27.0,11.0,8.0,12
0.456,0.208,243.02,1.0,0.0,6.6,12.0,4.0,17.0,39
0.246,0.0,245.02,0.0,1.0,3.0999999999999996,1.0,8.0,2.0,1
2.068,0.05,240.57,1.0,18.0,15.466666666666669,18.0,12.0,12.0,6
0.374,0.0,242.67,0.0,0.0,6.233333333333333,1.0,2.0,1.0,6
0.394,0.362,242.4,1.0,0.0,5.566666666666666,22.0,7.0,5.0,19
1.116,0.05,242.48,1.0,0.0,17.6,19.0,6.0,20.0,56
0.582,0.252,238.25,2.0,0.0,7.699999999999999,9.0,2.0,12.0,24
0.224,0.0,240.38,0.0,0.0,3.7333333333333334,26.0,9.0,13.0,41
0.166,0.0,239.2,0.0,1.0,1.7666666666666666,22.0,7.0,9.0,16
0.23,0.0,244.05,0.0,0.0,3.8333333333333335,13.0,2.0,1.0,37
2.452,0.324,240.32,0.0,18.0,20.05,9.0,9.0,19.0,59
1.462,0.204,242.42,1.0,18.0,5.366666666666667,29.0,12.0,18.0,55
0.216,0.0,240.59,0.0,0.0,3.6,26.0,2.0,0.0,48
0.742,0.0,238.59,0.0,0.0,12.366666666666667,6.0,9.0,21.0,31
0.43,0.116,241.65,2.0,1.0,4.166666666666667,14.0,4.0,19.0,2
0.244,0.102,240.79,0.0,0.0,4.066666666666666,7.0,4.0,2.0,32
0.454,0.18,244.49,0.0,1.0,6.566666666666666,10.0,4.0,10.0,54
0.316,0.112,240.04,0.0,0.0,5.266666666666667,21.0,4.0,1.0,57
0.456,0.196,243.07,0.0,1.0,6.6,23.0,10.0,22.0,49
0.16,0.06,242.8,0.0,0.0,2.6666666666666665,15.0,8.0,20.0,44
0.26,0.0,243.36,0.0,0.0,4.333333333333333,11.0,4.0,0.0,8
0.324,0.244,238.21,2.0,0.0,3.4000000000000004,8.0,2.0,12.0,30
0.918,0.156,241.12,2.0,1.0,12.3,5.0,11.0,18.0,12
2.266,0.148,235.4,5.0,0.0,20.05,8.0,8.0,23.0,57
0.208,0.1,243.99,0.0,1.0,2.466666666666667,25.0,9.0,0.0,58
0.348,0.118,242.3,1.0,1.0,3.8,28.0,4.0,17.0,16
0.474,0.196,243.42,0.0,0.0,7.9,4.0,5.0,14.0,2
0.446,0.0,237.82,0.0,1.0,6.433333333333334,14.0,10.0,14.0,18
2.036,0.068,239.3,0.0,0.0,20.05,4.0,2.0,22.0,34
0.318,0.234,242.98,0.0,1.0,4.3,8.0,1.0,1.0,11
2.812,0.0,235.47,2.0,17.0,20.05,14.0,3.0,19.0,7
0.55,0.15,241.76,0.0,0.0,9.166666666666666,21.0,12.0,15.0,28
1.674,0.0,236.23,0.0,17.0,10.899999999999999,13.0,11.0,18.0,20
0.342,0.086,240.15,0.0,1.0,4.7,5.0,9.0,9.0,26
1.554,0.224,244.47,0.0,19.0,6.899999999999999,27.0,1.0,9.0,33
0.102,0.0,235.02,0.0,0.0,1.7,8.0,10.0,2.0,2
0.928,0.146,237.54,0.0,13.0,2.466666666666667,25.0,7.0,5.0,16
0.496,0.232,240.05,0.0,1.0,7.2666666666666675,5.0,9.0,0.0,3
1.984,0.104,234.78,1.0,1.0,20.05,25.0,5.0,21.0,19
1.624,0.312,239.36,1.0,18.0,8.066666666666666,20.0,9.0,17.0,51
0.768,0.342,241.64,1.0,1.0,10.8,22.0,6.0,23.0,43
1.686,0.108,240.33,1.0,19.0,8.100000000000001,5.0,12.0,11.0,55
0.216,0.118,240.73,2.0,1.0,0.6000000000000001,13.0,7.0,0.0,23
1.188,0.06,238.35,0.0,1.0,18.8,30.0,9.0,20.0,20
1.39,0.058,238.55,0.0,18.0,5.166666666666668,5.0,7.0,10.0,1
2.134,0.0,237.29,0.0,18.0,17.56666666666667,14.0,3.0,17.0,41
0.13,0.0,241.77,0.0,1.0,1.1666666666666665,13.0,7.0,22.0,58
1.856,0.41300000000000003,237.84,3.0,18.0,9.933333333333334,7.0,6.0,18.0,18
2.112,0.074,237.1,0.0,17.0,18.200000000000003,11.0,10.0,17.0,13
0.386,0.088,243.22,1.0,0.0,5.433333333333334,21.0,4.0,16.0,30
0.252,0.058,248.25,0.0,0.0,4.2,25.0,1.0,5.0,5
1.09,0.19,246.29,1.0,0.0,17.166666666666668,31.0,10.0,3.0,44
1.926,0.136,244.33,0.0,0.0,20.05,17.0,12.0,5.0,18
0.444,0.342,239.11,1.0,1.0,5.4,18.0,5.0,16.0,47
2.428,0.41300000000000003,244.19,2.0,19.0,19.46666666666667,24.0,10.0,2.0,18
1.72,0.25,238.62,0.0,18.0,10.666666666666668,23.0,2.0,10.0,54
0.334,0.124,242.67,0.0,0.0,5.566666666666666,12.0,4.0,10.0,9
1.808,0.128,240.32,0.0,18.0,12.133333333333333,12.0,1.0,14.0,11
0.236,0.116,235.82,0.0,0.0,3.933333333333333,8.0,3.0,0.0,57
3.3529999999999998,0.228,234.55,5.0,17.0,20.05,20.0,2.0,21.0,1
1.546,0.31,240.02,1.0,18.0,6.766666666666666,1.0,9.0,10.0,56
0.254,0.048,242.64,0.0,0.0,4.233333333333333,21.0,9.0,5.0,16
0.322,0.062,239.72,0.0,0.0,5.366666666666666,15.0,7.0,16.0,49
0.212,0.0,239.33,0.0,0.0,3.533333333333333,4.0,3.0,1.0,53
0.314,0.0,247.5,1.0,1.0,3.2333333333333334,24.0,10.0,5.0,54
0.364,0.19,241.6,2.0,1.0,3.0666666666666664,30.0,8.0,17.0,51
0.77,0.124,240.13,0.0,0.0,12.833333333333334,13.0,6.0,22.0,16
1.426,0.072,239.96,1.0,18.0,4.766666666666666,17.0,5.0,11.0,45
0.936,0.116,243.56,0.0,1.0,14.6,22.0,10.0,14.0,24
3.3529999999999998,0.248,240.19,0.0,18.0,20.05,24.0,12.0,20.0,5
1.348,0.054,239.24,0.0,18.0,4.466666666666665,22.0,11.0,12.0,30
0.418,0.346,241.18,2.0,0.0,4.966666666666667,14.0,8.0,2.0,26
0.266,0.0,240.9,0.0,1.0,3.4333333333333336,10.0,8.0,1.0,28
1.684,0.174,242.97,0.0,18.0,10.066666666666666,20.0,10.0,15.0,45
0.29,0.076,241.99,0.0,0.0,4.833333333333333,3.0,2.0,7.0,9
1.37,0.046,240.19,0.0,18.0,4.833333333333332,25.0,2.0,9.0,57
1.404,0.232,239.31,1.0,19.0,3.3999999999999986,23.0,7.0,9.0,53
1.372,0.046,241.94,0.0,18.0,4.866666666666667,23.0,12.0,5.0,22
0.394,0.266,234.17,1.0,0.0,5.566666666666666,6.0,5.0,3.0,45
1.868,0.092,239.28,0.0,18.0,11.133333333333333,11.0,5.0,10.0,7
1.242,0.128,237.05,1.0,17.0,2.6999999999999993,27.0,8.0,9.0,40
1.5,0.162,239.92,0.0,19.0,6.0,14.0,5.0,6.0,49
0.212,0.0,239.61,0.0,0.0,3.533333333333333,29.0,2.0,4.0,49
0.218,0.0,245.01,0.0,0.0,3.6333333333333333,27.0,2.0,15.0,32
2.42,0.098,243.25,0.0,19.0,20.05,2.0,11.0,20.0,42
0.336,0.268,243.3,1.0,1.0,3.5999999999999996,27.0,7.0,13.0,49
1.726,0.0,239.76,2.0,17.0,9.766666666666666,13.0,11.0,23.0,46
0.408,0.234,241.3,1.0,1.0,4.8,17.0,11.0,4.0,59
1.418,0.114,243.97,1.0,18.0,4.633333333333333,3.0,4.0,7.0,9
0.242,0.0,246.45,0.0,0.0,4.033333333333333,18.0,2.0,3.0,11
0.328,0.216,239.35,2.0,0.0,3.466666666666667,17.0,4.0,6.0,41
1.48,0.162,242.33,1.0,18.0,5.666666666666668,21.0,5.0,14.0,43
0.232,0.0,244.58,0.0,1.0,2.8666666666666667,27.0,10.0,2.0,22
1.276,0.046,239.55,0.0,17.0,4.266666666666666,15.0,10.0,5.0,12
1.33,0.0,244.78,0.0,19.0,3.166666666666668,25.0,3.0,15.0,16
0.292,0.058,240.73,0.0,0.0,4.866666666666666,11.0,7.0,17.0,27
1.61,0.0,241.73,5.0,1.0,3.833333333333332,4.0,7.0,14.0,45
0.212,0.11,242.5,0.0,0.0,3.533333333333333,9.0,8.0,5.0,39
1.282,0.068,234.6,0.0,17.0,4.366666666666667,23.0,5.0,9.0,48
0.234,0.112,242.18,0.0,0.0,3.9,24.0,9.0,16.0,48
1.536,0.274,240.37,0.0,0.0,20.05,2.0,12.0,13.0,31
1.996,0.0,238.42,0.0,17.0,16.266666666666666,14.0,11.0,8.0,55
0.298,0.082,245.35,0.0,0.0,4.966666666666667,18.0,3.0,23.0,57
0.416,0.0,242.61,0.0,1.0,5.933333333333334,10.0,12.0,17.0,44
0.508,0.072,241.85,0.0,0.0,8.466666666666667,16.0,4.0,12.0,48
0.48,0.068,239.46,0.0,0.0,8.0,10.0,6.0,16.0,40
0.338,0.118,244.53,0.0,0.0,5.633333333333334,15.0,12.0,5.0,27
1.772,0.31,239.83,2.0,18.0,9.533333333333335,24.0,9.0,12.0,10
1.8,0.08,241.35,0.0,0.0,20.05,17.0,10.0,20.0,34
0.378,0.088,235.95,0.0,0.0,6.3,15.0,5.0,13.0,50
1.35,0.0,241.07,0.0,18.0,4.5,18.0,9.0,18.0,2
0.216,0.092,235.59,0.0,0.0,3.6,27.0,4.0,4.0,32
2.75,0.348,236.33,2.0,0.0,20.05,14.0,3.0,20.0,26
0.436,0.0,242.06,0.0,0.0,7.266666666666667,10.0,11.0,9.0,10
0.37,0.068,241.14,1.0,0.0,5.166666666666667,19.0,9.0,3.0,42
1.702,0.228,238.06,1.0,18.0,9.366666666666667,19.0,5.0,7.0,41
0.868,0.096,237.68,2.0,0.0,12.466666666666667,23.0,3.0,19.0,49
1.712,0.206,238.5,1.0,17.0,10.533333333333335,29.0,2.0,12.0,46
0.332,0.22,240.63,0.0,1.0,4.533333333333333,8.0,10.0,9.0,53
1.458,0.088,235.34,0.0,18.0,6.300000000000001,29.0,5.0,7.0,8
3.3529999999999998,0.2,235.54,0.0,17.0,20.05,13.0,11.0,16.0,42
2.176,0.41300000000000003,241.25,1.0,17.0,18.266666666666666,30.0,12.0,14.0,55
1.438,0.186,233.14999999999998,1.0,17.0,5.966666666666665,31.0,8.0,7.0,52
0.498,0.4,243.57,0.0,0.0,8.3,17.0,3.0,17.0,8
2.082,0.326,243.84,0.0,29.0,5.700000000000003,23.0,4.0,14.0,32
1.458,0.098,247.45,0.0,18.0,6.300000000000001,30.0,11.0,16.0,9
0.354,0.106,235.86,0.0,0.0,5.9,28.0,5.0,1.0,15
2.96,0.216,236.65,2.0,17.0,20.05,18.0,11.0,19.0,24
3.3529999999999998,0.304,237.84,0.0,18.0,20.05,18.0,10.0,23.0,25
0.278,0.0,248.56,0.0,0.0,4.633333333333334,28.0,12.0,5.0,15
0.15,0.0,240.65,0.0,1.0,1.5,26.0,7.0,15.0,31
0.288,0.082,239.19,0.0,0.0,4.8,6.0,10.0,9.0,59
0.276,0.138,239.49,0.0,1.0,3.5999999999999996,20.0,7.0,8.0,32
0.304,0.064,242.94,0.0,0.0,5.066666666666666,18.0,2.0,7.0,3
0.39,0.238,243.26,0.0,0.0,6.5,3.0,3.0,2.0,27
0.88,0.05,239.47,0.0,0.0,14.666666666666666,4.0,1.0,19.0,19
0.134,0.0,233.25,0.0,0.0,2.2333333333333334,8.0,11.0,8.0,12
0.244,0.102,240.1,1.0,1.0,2.0666666666666664,23.0,7.0,15.0,12
1.366,0.0,242.04,0.0,0.0,20.05,28.0,1.0,21.0,46
0.328,0.0,242.42,0.0,0.0,5.466666666666667,22.0,1.0,11.0,1
0.242,0.1,239.73,2.0,1.0,1.0333333333333332,21.0,6.0,9.0,35
2.518,0.406,240.37,1.0,18.0,20.05,21.0,8.0,19.0,41
2.1,0.064,238.46,0.0,18.0,17.0,23.0,5.0,12.0,43
1.508,0.234,242.25,1.0,18.0,6.133333333333333,17.0,1.0,14.0,5
0.316,0.238,238.73,1.0,1.0,3.2666666666666666,29.0,6.0,17.0,42
0.302,0.074,239.26,1.0,0.0,4.033333333333333,2.0,1.0,19.0,51
0.21,0.052,244.99,0.0,0.0,3.5,25.0,12.0,4.0,58
0.11,0.0,243.86,0.0,0.0,1.8333333333333333,15.0,8.0,17.0,31
0.25,0.05,240.11,0.0,0.0,4.166666666666667,10.0,8.0,1.0,16
1.366,0.146,239.78,0.0,18.0,4.766666666666666,24.0,7.0,10.0,50
1.376,0.098,240.54,0.0,18.0,4.933333333333334,25.0,2.0,16.0,29
0.224,0.0,242.17,0.0,0.0,3.7333333333333334,4.0,9.0,7.0,32
0.534,0.26,239.15,1.0,0.0,7.9,1.0,2.0,8.0,21
1.394,0.054,240.28,1.0,17.0,5.233333333333334,3.0,3.0,15.0,30
0.286,0.102,235.33,0.0,0.0,4.766666666666667,6.0,5.0,3.0,4
0.286,0.106,241.19,0.0,0.0,4.766666666666667,19.0,8.0,15.0,46
1.296,0.0,242.58,0.0,18.0,3.6000000000000014,14.0,1.0,23.0,30
1.294,0.0,241.21,0.0,18.0,3.5666666666666664,1.0,7.0,12.0,50
1.366,0.0,237.04,1.0,17.0,4.766666666666666,11.0,12.0,11.0,20
0.41,0.222,242.01,1.0,1.0,4.833333333333333,10.0,6.0,18.0,0
1.252,0.0,239.46,0.0,18.0,2.866666666666667,6.0,10.0,11.0,18
0.08,0.0,240.21,0.0,1.0,0.33333333333333326,28.0,8.0,1.0,3
1.688,0.37,248.37,1.0,20.0,7.133333333333333,12.0,4.0,15.0,25
0.454,0.326,245.36,0.0,0.0,7.566666666666666,30.0,3.0,2.0,18
0.326,0.236,241.6,1.0,1.0,3.4333333333333336,30.0,7.0,4.0,11
0.266,0.0,247.62,0.0,0.0,4.433333333333334,3.0,4.0,3.0,45
2.96,0.046,244.11,0.0,18.0,20.05,12.0,5.0,22.0,36
0.334,0.108,245.76,1.0,0.0,4.566666666666666,24.0,11.0,3.0,34
0.352,0.134,241.18,0.0,0.0,5.866666666666666,18.0,4.0,20.0,19
0.32,0.1,240.44,0.0,0.0,5.333333333333333,3.0,5.0,5.0,34
0.132,0.0,243.1,0.0,0.0,2.2,25.0,7.0,7.0,40
0.31,0.0,234.21,0.0,0.0,5.166666666666667,5.0,6.0,10.0,26
1.408,0.18,239.57,0.0,18.0,5.466666666666665,23.0,6.0,7.0,45
0.48,0.09,242.28,0.0,1.0,7.0,30.0,8.0,1.0,43
1.526,0.188,236.13,2.0,18.0,4.433333333333334,11.0,8.0,14.0,20
0.48,0.338,239.8,2.0,1.0,5.0,31.0,3.0,17.0,45
1.288,0.054,240.1,0.0,18.0,3.466666666666665,16.0,9.0,8.0,44
0.592,0.066,241.09,0.0,1.0,8.866666666666667,5.0,11.0,21.0,31
0.128,0.0,240.8,0.0,1.0,1.1333333333333333,7.0,11.0,21.0,45
0.504,0.33,241.68,2.0,1.0,5.4,5.0,10.0,8.0,39
0.424,0.09,241.9,0.0,1.0,6.066666666666666,5.0,6.0,20.0,23
0.384,0.198,241.17,1.0,0.0,5.4,4.0,7.0,1.0,22
3.3529999999999998,0.41300000000000003,243.31,3.0,18.0,20.05,1.0,4.0,16.0,21
0.346,0.278,243.12,1.0,1.0,3.7666666666666666,14.0,8.0,3.0,24
1.218,0.082,237.08,0.0,17.0,3.3000000000000007,30.0,7.0,23.0,24
0.252,0.0,243.04,0.0,1.0,3.2,5.0,1.0,0.0,29
0.212,0.11,239.61,1.0,1.0,1.5333333333333332,21.0,6.0,4.0,38
3.3529999999999998,0.114,235.51,5.0,17.0,15.366666666666667,24.0,3.0,9.0,18
0.336,0.088,245.5,2.0,0.0,3.5999999999999996,22.0,12.0,6.0,39
0.444,0.286,243.31,1.0,0.0,6.4,12.0,6.0,7.0,59
1.414,0.196,240.72,3.0,18.0,2.5666666666666664,9.0,9.0,12.0,16
1.504,0.152,243.49,1.0,18.0,6.066666666666666,25.0,10.0,4.0,27
0.782,0.17,240.98,2.0,0.0,11.033333333333333,21.0,2.0,10.0,37
0.374,0.222,243.03,0.0,1.0,5.233333333333333,26.0,9.0,21.0,59
3.3529999999999998,0.138,238.08,0.0,18.0,20.05,9.0,8.0,21.0,16
0.642,0.0,240.05,0.0,0.0,10.7,16.0,2.0,10.0,55
1.976,0.074,233.14999999999998,0.0,17.0,15.93333333333333,11.0,7.0,11.0,41
0.214,0.0,235.6,0.0,0.0,3.566666666666667,8.0,3.0,19.0,52
0.344,0.0,240.32,0.0,1.0,4.733333333333333,10.0,11.0,17.0,27
1.58,0.0,238.52,0.0,18.0,7.333333333333332,14.0,12.0,9.0,56
1.636,0.096,241.88,1.0,18.0,8.266666666666666,29.0,1.0,16.0,30
0.342,0.082,243.98,0.0,1.0,4.7,4.0,12.0,3.0,36
3.3529999999999998,0.28,237.01,0.0,18.0,20.05,22.0,12.0,19.0,3
0.492,0.058,241.83,2.0,1.0,5.199999999999999,5.0,5.0,15.0,5
0.264,0.056,242.63,0.0,0.0,4.4,3.0,1.0,7.0,46
1.346,0.048,241.48,0.0,18.0,4.433333333333334,20.0,5.0,9.0,24
1.514,0.106,240.03,0.0,18.0,7.233333333333334,30.0,5.0,13.0,3
0.226,0.0,244.46,0.0,0.0,3.7666666666666666,11.0,7.0,0.0,49
0.284,0.0,242.82,0.0,3.0,1.7333333333333334,10.0,3.0,3.0,29
1.434,0.074,239.92,0.0,17.0,6.899999999999999,4.0,6.0,4.0,8
0.53,0.128,241.31,3.0,1.0,4.833333333333334,23.0,2.0,23.0,37
0.18,0.102,240.39,0.0,0.0,3.0,18.0,8.0,9.0,29
1.546,0.362,240.19,0.0,17.0,8.766666666666666,17.0,3.0,11.0,8
0.346,0.216,241.07,0.0,1.0,4.766666666666667,26.0,7.0,19.0,36
0.496,0.174,239.91,1.0,0.0,7.2666666666666675,6.0,6.0,18.0,14
0.332,0.226,241.91,0.0,1.0,4.533333333333333,31.0,7.0,20.0,34
2.25,0.146,235.87,1.0,0.0,20.05,25.0,12.0,18.0,54
1.414,0.052,238.57,0.0,18.0,5.566666666666666,10.0,11.0,17.0,36
0.236,0.112,243.04,0.0,0.0,3.933333333333333,28.0,9.0,3.0,23
0.296,0.0,240.59,0.0,0.0,4.933333333333334,3.0,10.0,17.0,47
1.526,0.188,243.32,1.0,19.0,5.433333333333334,18.0,7.0,20.0,9
1.656,0.346,244.27,1.0,19.0,7.600000000000001,29.0,3.0,16.0,15
0.578,0.054,238.64,0.0,0.0,9.633333333333333,7.0,1.0,10.0,22
0.246,0.086,242.3,0.0,0.0,4.1,18.0,6.0,16.0,29
0.478,0.094,239.6,0.0,1.0,6.966666666666667,27.0,8.0,8.0,19
0.366,0.108,248.75,2.0,0.0,4.1,11.0,5.0,2.0,45
1.504,0.048,238.42,0.0,18.0,7.066666666666666,2.0,4.0,13.0,5
1.2,0.242,242.35,1.0,0.0,19.0,23.0,8.0,21.0,6
1.642,0.076,238.08,0.0,18.0,9.366666666666667,9.0,2.0,11.0,14
0.216,0.102,240.12,0.0,0.0,3.6,19.0,9.0,5.0,6
0.226,0.0,243.1,0.0,0.0,3.7666666666666666,11.0,12.0,1.0,34
1.508,0.072,238.63,2.0,17.0,6.133333333333333,16.0,1.0,12.0,0
0.534,0.084,243.81,1.0,0.0,7.9,2.0,7.0,7.0,13
0.288,0.116,241.95,0.0,0.0,4.8,17.0,6.0,17.0,6
0.22,0.0,243.76,0.0,0.0,3.6666666666666665,12.0,1.0,3.0,8
0.41,0.24,246.17,2.0,0.0,4.833333333333333,26.0,3.0,1.0,59
0.276,0.174,240.36,2.0,1.0,1.5999999999999996,24.0,8.0,2.0,1
2.586,0.26,238.59,0.0,18.0,20.05,29.0,3.0,20.0,8
0.212,0.102,243.43,1.0,1.0,1.5333333333333332,10.0,1.0,2.0,56
1.784,0.252,240.33,1.0,18.0,10.733333333333334,29.0,12.0,12.0,46
0.214,0.1,241.17,2.0,0.0,1.5666666666666669,7.0,9.0,4.0,41
0.22,0.086,239.73,2.0,0.0,1.6666666666666665,25.0,6.0,1.0,55
1.986,0.272,239.93,0.0,1.0,20.05,27.0,9.0,23.0,1
1.934,0.314,236.85,0.0,18.0,14.233333333333334,10.0,4.0,19.0,38
2.814,0.11,242.56,0.0,0.0,8.899999999999999,24.0,6.0,22.0,46
0.226,0.0,247.1,0.0,0.0,3.7666666666666666,26.0,1.0,6.0,22
2.656,0.202,242.9,0.0,18.0,20.05,1.0,4.0,19.0,25
1.448,0.086,239.37,0.0,18.0,6.133333333333333,20.0,2.0,10.0,48
0.238,0.0,245.64,0.0,0.0,3.966666666666667,12.0,7.0,0.0,55
0.384,0.186,241.65,0.0,0.0,6.4,3.0,5.0,9.0,52
2.594,0.048,237.43,0.0,17.0,20.05,26.0,11.0,7.0,59
0.868,0.176,237.97,0.0,1.0,13.466666666666667,16.0,11.0,18.0,17
0.336,0.224,239.96,1.0,1.0,3.5999999999999996,16.0,7.0,12.0,39
0.314,0.108,244.93,0.0,0.0,5.233333333333333,12.0,12.0,4.0,4
0.4,0.0,244.8,0.0,0.0,6.666666666666667,16.0,1.0,6.0,5
1.536,0.344,236.44,1.0,18.0,6.600000000000001,24.0,6.0,10.0,19
0.304,0.202,243.91,1.0,1.0,3.0666666666666664,17.0,9.0,3.0,8
0.5,0.0,240.05,0.0,0.0,8.333333333333334,3.0,1.0,15.0,39
3.3529999999999998,0.056,238.56,0.0,18.0,5.5,24.0,11.0,9.0,43
0.316,0.074,241.91,1.0,0.0,4.266666666666667,16.0,11.0,5.0,31
1.814,0.0,240.49,0.0,18.0,12.233333333333334,11.0,10.0,22.0,12
1.424,0.09,242.32,0.0,18.0,5.733333333333334,29.0,3.0,13.0,14
2.256,0.052,238.79,0.0,0.0,20.05,22.0,2.0,4.0,41
0.312,0.0,239.81,0.0,0.0,3.2,7.0,1.0,2.0,5
0.49,0.078,246.13,0.0,0.0,8.166666666666666,23.0,11.0,13.0,14
0.284,0.126,240.63,0.0,0.0,4.733333333333333,6.0,12.0,12.0,35
1.134,0.0,233.14999999999998,0.0,17.0,0.8999999999999986,8.0,1.0,8.0,57
0.348,0.098,240.45,0.0,1.0,4.8,10.0,5.0,0.0,41
1.36,0.05,242.79,0.0,18.0,4.666666666666668,3.0,10.0,3.0,11
1.428,0.154,237.66,0.0,18.0,5.800000000000001,19.0,11.0,14.0,53
0.77,0.0,235.2,0.0,0.0,12.833333333333334,23.0,7.0,14.0,40
0.222,0.082,238.74,0.0,1.0,2.7,28.0,7.0,12.0,38
1.444,0.058,235.44,0.0,18.0,6.066666666666666,7.0,2.0,14.0,54
3.3529999999999998,0.21,240.52,1.0,0.0,20.05,22.0,12.0,23.0,33
0.33,0.112,246.06,2.0,0.0,3.5,21.0,1.0,16.0,43
0.342,0.112,242.39,0.0,1.0,4.7,6.0,8.0,12.0,17
1.676,0.118,238.94,0.0,0.0,20.05,20.0,9.0,22.0,2
0.23,0.05,242.03,0.0,1.0,2.8333333333333335,21.0,10.0,5.0,46
0.252,0.148,242.7,0.0,1.0,3.2,13.0,8.0,3.0,43
1.392,0.0,239.63,0.0,18.0,5.199999999999999,11.0,4.0,8.0,43
0.298,0.11,244.33,0.0,1.0,2.966666666666667,7.0,3.0,8.0,53
0.534,0.102,243.24,0.0,0.0,8.9,3.0,6.0,21.0,11
1.598,0.302,239.89,1.0,1.0,20.05,6.0,4.0,22.0,22
3.3529999999999998,0.046,239.93,1.0,19.0,14.266666666666666,9.0,12.0,3.0,25
1.396,0.0,241.79,0.0,18.0,5.266666666666666,4.0,11.0,18.0,35
0.234,0.0,242.46,0.0,0.0,3.9,12.0,8.0,6.0,19
1.372,0.22,240.9,1.0,19.0,2.866666666666667,9.0,11.0,11.0,47
0.17,0.126,242.96,1.0,0.0,1.8333333333333335,15.0,6.0,12.0,3
1.498,0.406,241.63,1.0,0.0,20.05,19.0,5.0,21.0,32
1.768,0.082,239.44,0.0,19.0,9.466666666666665,29.0,5.0,21.0,8
1.444,0.108,248.4,0.0,19.0,5.066666666666666,23.0,12.0,3.0,19
0.248,0.16,241.27,1.0,2.0,1.1333333333333337,15.0,8.0,13.0,38
0.262,0.0,241.76,0.0,0.0,4.366666666666666,3.0,8.0,1.0,49
0.11,0.0,240.31,0.0,0.0,1.8333333333333333,24.0,9.0,1.0,32
0.25,0.118,239.94,0.0,0.0,4.166666666666667,8.0,8.0,15.0,17
2.594,0.41300000000000003,236.26,5.0,17.0,18.233333333333334,9.0,1.0,11.0,13
0.11,0.0,239.78,0.0,0.0,1.8333333333333333,25.0,9.0,6.0,35
1.344,0.076,239.47,1.0,18.0,3.3999999999999986,21.0,3.0,9.0,59
0.102,0.0,240.66,0.0,0.0,1.7,14.0,6.0,6.0,40
1.038,0.122,244.36,0.0,0.0,17.3,26.0,11.0,22.0,39
0.114,0.0,243.0,0.0,0.0,1.9,6.0,11.0,16.0,10
0.26,0.0,244.19,0.0,1.0,3.333333333333333,5.0,1.0,4.0,19
1.458,0.13,242.81,0.0,18.0,6.300000000000001,2.0,4.0,14.0,27
1.228,0.268,236.41,1.0,19.0,0.466666666666665,23.0,9.0,2.0,20
0.626,0.078,240.27,0.0,1.0,9.433333333333334,4.0,10.0,22.0,42
1.45,0.222,239.82,1.0,18.0,5.166666666666668,4.0,11.0,12.0,39
1.608,0.172,238.25,0.0,18.0,8.8,19.0,6.0,16.0,40
0.126,0.0,234.79,0.0,0.0,2.1,17.0,7.0,14.0,5
1.636,0.298,240.1,5.0,0.0,6.266666666666666,29.0,10.0,13.0,21
0.24,0.0,245.57,0.0,0.0,4.0,16.0,1.0,2.0,13
0.328,0.096,244.37,0.0,0.0,5.466666666666667,14.0,3.0,2.0,38
0.308,0.112,244.66,2.0,0.0,3.1333333333333337,10.0,11.0,3.0,49
0.526,0.136,238.34,0.0,0.0,8.766666666666667,27.0,7.0,15.0,30
1.42,0.208,239.75,0.0,18.0,5.666666666666668,6.0,9.0,20.0,55
0.456,0.0,243.4,0.0,0.0,7.6,9.0,8.0,8.0,7
0.384,0.0,243.69,0.0,0.0,6.4,17.0,2.0,16.0,50
0.396,0.09,239.71,0.0,1.0,5.6,13.0,5.0,16.0,39
0.112,0.0,238.47,0.0,0.0,1.8666666666666667,9.0,1.0,4.0,14
1.502,0.0,240.49,0.0,18.0,7.033333333333335,26.0,1.0,12.0,7
0.304,0.076,237.12,0.0,0.0,5.066666666666666,22.0,5.0,18.0,10
0.136,0.0,241.48,0.0,1.0,1.2666666666666666,7.0,6.0,16.0,25
1.378,0.088,244.16,0.0,0.0,20.05,16.0,12.0,7.0,13
3.3529999999999998,0.232,235.06,0.0,29.0,9.833333333333329,9.0,2.0,13.0,2
1.45,0.07,242.32,0.0,18.0,6.166666666666668,1.0,12.0,8.0,38
3.3529999999999998,0.0,236.02,0.0,17.0,20.05,30.0,1.0,21.0,54
